;PC Software:StarLab Version 2.11 Build 2
;Logged:21/10/2022 at 13:34:39
;File Version:3
;Graph Type:Line
;Notes:                                                            

;Channel A:Juno Photodiode PD300-1W (s/n:584133)  JN1.53 (s/n:3041014)
;Channel B:Nova II Photodiode PD300-1W (s/n:533500)  NN2.37 (s/n:517373)

;Channel A:Details
;Name:PD300-1W
;Graph Color:RGB(0,102,255)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:690
;Settings:Range:AUTO
;Settings:Filter:OUT

;Channel B:Details
;Name:PD300-1W
;Graph Color:RGB(154,0,0)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:690
;Settings:Range:AUTO
;Settings:Filter:OUT
;--------------------


;First Pulse Arrived : 21/10/2022 at 13:34:39.238000
  Timestamp   	  Channel A  	  Channel B  	
      3852.197	             	  1.016e-005 	
      3852.243	  4.370e-005 	             	
      3853.221	             	  9.830e-006 	
      3853.243	  4.330e-005 	             	
      3854.244	  4.430e-005 	             	
      3854.278	             	  1.018e-005 	
      3855.244	  4.410e-005 	             	
      3855.334	             	  1.001e-005 	
      3856.244	  4.380e-005 	             	
      3856.358	             	  1.000e-005 	
      3857.244	  4.330e-005 	             	
      3857.413	             	  9.740e-006 	
      3858.244	  4.290e-005 	             	
      3858.469	             	  9.630e-006 	
      3859.309	  4.210e-005 	             	
      3859.557	             	  9.510e-006 	
      3860.310	  4.210e-005 	             	
      3860.613	             	  9.530e-006 	
      3861.376	  4.310e-005 	             	
      3861.669	             	  9.730e-006 	
      3862.376	  4.320e-005 	             	
      3862.725	             	  9.670e-006 	
      3863.376	  4.300e-005 	             	
      3863.749	             	  9.500e-006 	
      3864.376	  4.370e-005 	             	
      3864.805	             	  9.710e-006 	
      3865.376	  4.480e-005 	             	
      3865.861	             	  9.960e-006 	
      3866.376	  4.490e-005 	             	
      3866.885	             	  1.004e-005 	
      3867.376	  4.490e-005 	             	
      3867.941	             	  9.970e-006 	
      3868.376	  4.490e-005 	             	
      3868.997	             	  1.001e-005 	
      3869.376	  4.480e-005 	             	
      3870.021	             	  9.940e-006 	
      3870.376	  4.500e-005 	             	
      3871.077	             	  9.850e-006 	
      3871.377	  4.500e-005 	             	
      3872.134	             	  9.920e-006 	
      3872.377	  4.480e-005 	             	
      3873.222	             	  9.920e-006 	
      3873.443	  4.500e-005 	             	
      3874.277	             	  9.840e-006 	
      3874.443	  4.510e-005 	             	
      3875.335	             	  9.790e-006 	
      3875.510	  4.500e-005 	             	
      3876.389	             	  9.780e-006 	
      3876.575	  4.510e-005 	             	
      3877.413	             	  9.730e-006 	
      3877.575	  4.510e-005 	             	
      3878.469	             	  9.750e-006 	
      3878.575	  4.510e-005 	             	
      3879.525	             	  9.770e-006 	
      3879.575	  4.520e-005 	             	
      3880.549	             	  9.680e-006 	
      3880.575	  4.520e-005 	             	
      3881.575	  4.540e-005 	             	
      3881.605	             	  9.620e-006 	
      3882.575	  4.540e-005 	             	
      3882.661	             	  9.600e-006 	
      3883.575	  4.540e-005 	             	
      3883.685	             	  9.600e-006 	
      3884.575	  4.540e-005 	             	
      3884.741	             	  9.550e-006 	
      3885.575	  4.540e-005 	             	
      3885.797	             	  9.500e-006 	
      3886.575	  4.520e-005 	             	
      3886.885	             	  9.470e-006 	
      3887.575	  4.510e-005 	             	
      3887.941	             	  9.410e-006 	
      3888.575	  4.510e-005 	             	
      3888.998	             	  9.320e-006 	
      3889.576	  4.460e-005 	             	
      3890.053	             	  9.310e-006 	
      3890.576	  4.400e-005 	             	
      3891.077	             	  9.030e-006 	
      3891.643	  4.400e-005 	             	
      3892.133	             	  9.320e-006 	
      3892.708	  4.360e-005 	             	
      3893.189	             	  9.130e-006 	
      3893.708	  4.330e-005 	             	
      3894.213	             	  8.950e-006 	
      3894.708	  4.300e-005 	             	
      3895.269	             	  8.830e-006 	
      3895.708	  4.300e-005 	             	
      3896.325	             	  8.820e-006 	
      3896.708	  4.300e-005 	             	
      3897.349	             	  8.800e-006 	
      3897.708	  4.300e-005 	             	
      3898.405	             	  8.790e-006 	
      3898.708	  4.290e-005 	             	
      3899.461	             	  8.780e-006 	
      3899.708	  4.300e-005 	             	
      3900.517	             	  8.710e-006 	
      3900.708	  4.300e-005 	             	
      3901.541	             	  8.730e-006 	
      3901.708	  4.300e-005 	             	
      3902.597	             	  8.650e-006 	
      3902.708	  4.310e-005 	             	
      3903.652	             	  8.660e-006 	
      3903.708	  4.300e-005 	             	
      3904.677	             	  8.650e-006 	
      3904.708	  4.310e-005 	             	
      3905.732	             	  8.610e-006 	
      3905.774	  4.310e-005 	             	
      3906.774	  4.300e-005 	             	
      3906.789	             	  8.660e-006 	
      3907.774	  4.300e-005 	             	
      3907.813	             	  8.700e-006 	
      3908.774	  4.310e-005 	             	
      3908.869	             	  8.700e-006 	
      3909.774	  4.310e-005 	             	
      3909.925	             	  8.600e-006 	
      3910.774	  4.310e-005 	             	
      3911.013	             	  8.590e-006 	
      3911.774	  4.310e-005 	             	
      3912.069	             	  8.550e-006 	
      3912.774	  4.320e-005 	             	
      3913.125	             	  8.490e-006 	
      3913.774	  4.330e-005 	             	
      3914.214	             	  8.510e-006 	
      3914.774	  4.290e-005 	             	
      3915.269	             	  8.820e-006 	
      3915.774	  4.260e-005 	             	
      3916.325	             	  9.060e-006 	
      3916.774	  4.270e-005 	             	
      3917.381	             	  8.800e-006 	
      3917.774	  4.300e-005 	             	
      3918.405	             	  8.710e-006 	
      3918.774	  4.310e-005 	             	
      3919.460	             	  8.620e-006 	
      3919.774	  4.310e-005 	             	
      3920.516	             	  8.550e-006 	
      3920.774	  4.310e-005 	             	
      3921.540	             	  8.530e-006 	
      3921.774	  4.330e-005 	             	
      3922.596	             	  8.490e-006 	
      3922.839	  4.330e-005 	             	
      3923.653	             	  8.750e-006 	
      3923.840	  4.300e-005 	             	
      3924.677	             	  8.700e-006 	
      3924.840	  4.320e-005 	             	
      3925.733	             	  8.530e-006 	
      3925.840	  4.340e-005 	             	
      3926.789	             	  8.520e-006 	
      3926.840	  4.440e-005 	             	
      3927.840	  4.340e-005 	             	
      3927.877	             	  8.450e-006 	
      3928.840	  4.380e-005 	             	
      3928.933	             	  8.470e-006 	
      3929.840	  4.440e-005 	             	
      3929.989	             	  8.600e-006 	
      3930.840	  4.520e-005 	             	
      3931.045	             	  8.740e-006 	
      3931.840	  4.520e-005 	             	
      3932.069	             	  8.740e-006 	
      3932.840	  4.480e-005 	             	
      3933.125	             	  8.570e-006 	
      3933.840	  4.550e-005 	             	
      3934.181	             	  8.470e-006 	
      3934.840	  4.440e-005 	             	
      3935.205	             	  8.350e-006 	
      3935.840	  4.390e-005 	             	
      3936.260	             	  8.240e-006 	
      3936.840	  4.390e-005 	             	
      3937.316	             	  8.180e-006 	
      3937.906	  4.390e-005 	             	
      3938.340	             	  8.180e-006 	
      3938.906	  4.370e-005 	             	
      3939.396	             	  8.160e-006 	
      3939.906	  4.370e-005 	             	
      3940.452	             	  8.160e-006 	
      3940.906	  4.360e-005 	             	
      3941.509	             	  8.100e-006 	
      3941.907	  4.370e-005 	             	
      3942.533	             	  8.180e-006 	
      3942.973	  4.370e-005 	             	
      3943.589	             	  8.190e-006 	
      3943.973	  4.360e-005 	             	
      3944.645	             	  8.100e-006 	
      3944.973	  4.370e-005 	             	
      3945.669	             	  8.050e-006 	
      3945.973	  4.380e-005 	             	
      3946.725	             	  8.080e-006 	
      3946.973	  4.380e-005 	             	
      3947.781	             	  8.070e-006 	
      3947.973	  4.380e-005 	             	
      3948.805	             	  8.010e-006 	
      3948.973	  4.390e-005 	             	
      3949.861	             	  7.970e-006 	
      3949.973	  4.390e-005 	             	
      3950.917	             	  7.960e-006 	
      3950.973	  4.390e-005 	             	
      3951.973	  4.390e-005 	             	
      3952.005	             	  7.950e-006 	
      3953.039	  4.390e-005 	             	
      3953.060	             	  7.950e-006 	
      3954.105	  4.400e-005 	             	
      3954.116	             	  7.930e-006 	
      3955.105	  4.400e-005 	             	
      3955.172	             	  7.900e-006 	
      3956.105	  4.390e-005 	             	
      3956.196	             	  7.910e-006 	
      3957.105	  4.410e-005 	             	
      3957.252	             	  7.960e-006 	
      3958.105	  4.400e-005 	             	
      3958.308	             	  7.920e-006 	
      3959.106	  4.390e-005 	             	
      3959.333	             	  7.890e-006 	
      3960.106	  4.380e-005 	             	
      3960.389	             	  8.230e-006 	
      3961.106	  4.380e-005 	             	
      3961.445	             	  8.050e-006 	
      3962.106	  4.390e-005 	             	
      3962.469	             	  7.910e-006 	
      3963.106	  4.400e-005 	             	
      3963.525	             	  7.860e-006 	
      3964.106	  4.410e-005 	             	
      3964.581	             	  7.800e-006 	
      3965.106	  4.410e-005 	             	
      3965.669	             	  7.770e-006 	
      3966.106	  4.420e-005 	             	
      3966.724	             	  7.840e-006 	
      3967.106	  4.410e-005 	             	
      3967.780	             	  7.780e-006 	
      3968.106	  4.420e-005 	             	
      3968.836	             	  7.740e-006 	
      3969.106	  4.420e-005 	             	
      3969.860	             	  7.740e-006 	
      3970.171	  4.420e-005 	             	
      3970.916	             	  7.680e-006 	
      3971.171	  4.420e-005 	             	
      3971.972	             	  7.640e-006 	
      3972.171	  4.430e-005 	             	
      3972.996	             	  7.620e-006 	
      3973.171	  4.420e-005 	             	
      3974.052	             	  7.650e-006 	
      3974.171	  4.430e-005 	             	
      3975.108	             	  7.640e-006 	
      3975.171	  4.430e-005 	             	
      3976.133	             	  7.620e-006 	
      3976.172	  4.430e-005 	             	
      3977.172	  4.440e-005 	             	
      3977.189	             	  7.570e-006 	
